Year,Month,Day,Date,State,Strength,Injuries,Fatalities,Entire Event,State Segment
1999,5,25,5/25/1999,NM,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,TX,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,NM,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,TX,1,0,0,TRUE,TRUE
1999,5,25,5/25/1999,TX,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,TX,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,OK,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,NM,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,OK,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,TX,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,OK,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,TX,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,OK,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,OK,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,OK,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,TX,0,0,0,TRUE,TRUE
1999,5,25,5/25/1999,TX,0,0,0,TRUE,TRUE
1999,5,26,5/26/1999,FL,1,0,0,TRUE,TRUE
1999,5,26,5/26/1999,TX,0,0,0,TRUE,TRUE
1999,5,26,5/26/1999,TX,0,0,0,TRUE,TRUE
1999,5,26,5/26/1999,TX,0,0,0,TRUE,TRUE
1999,5,27,5/27/1999,LA,0,0,0,TRUE,TRUE
1999,5,27,5/27/1999,TX,0,0,0,TRUE,TRUE
1999,5,27,5/27/1999,IA,0,0,0,TRUE,TRUE
1999,5,28,5/28/1999,FL,0,0,0,TRUE,TRUE
1999,5,29,5/29/1999,FL,0,0,0,TRUE,TRUE
1999,5,29,5/29/1999,NM,0,0,0,TRUE,TRUE
1999,5,29,5/29/1999,AL,0,0,0,TRUE,TRUE
1999,5,30,5/30/1999,FL,0,0,0,TRUE,TRUE
1999,5,30,5/30/1999,FL,0,0,0,TRUE,TRUE
1999,5,30,5/30/1999,FL,0,0,0,TRUE,TRUE
1999,5,30,5/30/1999,MS,0,0,0,TRUE,TRUE
1999,5,30,5/30/1999,AR,0,0,0,TRUE,TRUE
1999,5,30,5/30/1999,WY,0,0,0,TRUE,TRUE
1999,5,30,5/30/1999,NE,0,0,0,TRUE,TRUE
1999,5,30,5/30/1999,TX,1,0,0,TRUE,TRUE
1999,5,30,5/30/1999,NE,1,0,0,TRUE,TRUE
1999,5,30,5/30/1999,LA,0,0,0,TRUE,TRUE
1999,5,30,5/30/1999,TX,1,0,0,TRUE,TRUE
1999,5,30,5/30/1999,TX,1,0,0,TRUE,TRUE
1999,5,31,5/31/1999,WY,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,AL,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,MI,2,0,0,TRUE,TRUE
1999,5,31,5/31/1999,KS,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,KS,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,CO,1,0,0,TRUE,TRUE
1999,5,31,5/31/1999,OK,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,TX,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,OK,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,TX,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,KS,1,0,0,TRUE,TRUE
1999,5,31,5/31/1999,CO,2,0,0,TRUE,TRUE
1999,5,31,5/31/1999,CO,3,0,0,TRUE,TRUE
1999,5,31,5/31/1999,KS,1,0,0,TRUE,TRUE
1999,5,31,5/31/1999,OK,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,OK,1,0,0,TRUE,TRUE
1999,5,31,5/31/1999,CO,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,OK,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,CO,1,0,0,TRUE,TRUE
1999,5,31,5/31/1999,OK,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,KS,0,0,0,TRUE,TRUE
1999,5,31,5/31/1999,OK,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,OK,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,IA,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,IL,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,MO,1,0,0,TRUE,TRUE
1999,6,1,6/1/1999,OK,3,5,2,TRUE,TRUE
1999,6,1,6/1/1999,IL,1,0,0,TRUE,TRUE
1999,6,1,6/1/1999,OK,1,0,0,TRUE,TRUE
1999,6,1,6/1/1999,MO,3,0,0,TRUE,TRUE
1999,6,1,6/1/1999,OK,1,0,0,TRUE,TRUE
1999,6,1,6/1/1999,IL,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,OK,3,0,0,TRUE,TRUE
1999,6,1,6/1/1999,MO,1,0,0,TRUE,TRUE
1999,6,1,6/1/1999,OK,2,0,0,TRUE,TRUE
1999,6,1,6/1/1999,IL,3,4,1,TRUE,TRUE
1999,6,1,6/1/1999,TX,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,MO,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,MO,2,0,0,TRUE,TRUE
1999,6,1,6/1/1999,IL,1,0,0,TRUE,TRUE
1999,6,1,6/1/1999,OK,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,MO,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,OK,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,OK,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,MO,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,IL,1,0,0,TRUE,TRUE
1999,6,1,6/1/1999,IL,2,0,0,TRUE,TRUE
1999,6,1,6/1/1999,IL,2,4,0,TRUE,TRUE
1999,6,1,6/1/1999,IL,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,IL,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,TX,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,IL,0,0,0,TRUE,TRUE
1999,6,1,6/1/1999,IL,0,0,0,TRUE,TRUE
1999,6,2,6/2/1999,NM,0,0,0,TRUE,TRUE
1999,6,2,6/2/1999,MT,0,0,0,TRUE,TRUE
1999,6,2,6/2/1999,TX,0,0,0,TRUE,TRUE
1999,6,2,6/2/1999,TX,0,0,0,TRUE,TRUE
1999,6,3,6/3/1999,ND,0,0,0,TRUE,TRUE
1999,6,3,6/3/1999,ND,0,0,0,TRUE,TRUE
1999,6,3,6/3/1999,ND,0,0,0,TRUE,TRUE
1999,6,3,6/3/1999,ND,0,0,0,TRUE,TRUE
1999,6,3,6/3/1999,ND,1,0,0,TRUE,TRUE
1999,6,3,6/3/1999,ND,2,0,0,TRUE,TRUE
1999,6,3,6/3/1999,MO,0,0,0,TRUE,TRUE
1999,6,3,6/3/1999,AR,0,0,0,TRUE,TRUE
1999,6,3,6/3/1999,ND,0,0,0,TRUE,TRUE
1999,6,3,6/3/1999,KS,3,0,0,TRUE,TRUE
1999,6,3,6/3/1999,KS,0,0,0,TRUE,TRUE
1999,6,3,6/3/1999,NE,1,0,0,TRUE,TRUE
1999,6,3,6/3/1999,NE,0,0,0,TRUE,TRUE
1999,6,3,6/3/1999,NE,2,0,0,TRUE,TRUE
1999,6,3,6/3/1999,NE,3,0,0,TRUE,TRUE
1999,6,3,6/3/1999,NE,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,1,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,MO,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,2,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,FL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,IL,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,SD,2,54,1,TRUE,TRUE
1999,6,4,6/4/1999,GA,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,SD,2,0,0,TRUE,TRUE
1999,6,4,6/4/1999,SD,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,KS,1,0,0,TRUE,TRUE
1999,6,4,6/4/1999,SD,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,SD,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,2,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,2,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,1,0,0,TRUE,TRUE
1999,6,4,6/4/1999,OK,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,NE,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,SD,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,SD,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,SD,0,0,0,TRUE,TRUE
1999,6,4,6/4/1999,SD,1,0,0,TRUE,TRUE
1999,6,5,6/5/1999,WY,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,MN,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,WI,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,IA,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,WI,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,NE,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,NE,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,NE,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,NE,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,IA,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,SD,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,NE,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,NE,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,NE,1,0,0,TRUE,TRUE
1999,6,5,6/5/1999,SD,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,WI,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,SD,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,SD,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,NE,0,0,0,TRUE,TRUE
1999,6,5,6/5/1999,NE,1,0,0,TRUE,TRUE
1999,6,5,6/5/1999,SD,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,1,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,2,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,2,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,MN,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,MN,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,IL,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,MN,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,4,0,0,TRUE,TRUE
1999,6,6,6/6/1999,ND,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,IA,1,0,0,TRUE,TRUE
1999,6,6,6/6/1999,IL,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,IA,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,IA,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,WI,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,IA,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,IA,1,0,0,TRUE,TRUE
1999,6,6,6/6/1999,WI,1,0,0,TRUE,TRUE
1999,6,6,6/6/1999,IA,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,IA,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,IA,1,0,0,TRUE,TRUE
1999,6,6,6/6/1999,IA,0,0,0,TRUE,TRUE
1999,6,6,6/6/1999,TX,0,0,0,TRUE,TRUE
1999,6,7,6/7/1999,TX,0,0,0,TRUE,TRUE
1999,6,7,6/7/1999,SD,0,0,0,TRUE,TRUE
1999,6,7,6/7/1999,SD,0,0,0,TRUE,TRUE
1999,6,7,6/7/1999,SD,0,0,0,TRUE,TRUE
1999,6,7,6/7/1999,SD,0,0,0,TRUE,TRUE
1999,6,7,6/7/1999,SD,0,0,0,TRUE,TRUE
1999,6,8,6/8/1999,TX,0,0,0,TRUE,TRUE
1999,6,8,6/8/1999,IA,0,0,0,TRUE,TRUE
1999,6,8,6/8/1999,IA,0,0,0,TRUE,TRUE
1999,6,8,6/8/1999,IA,0,0,0,TRUE,TRUE
1999,6,8,6/8/1999,ND,0,0,0,TRUE,TRUE
1999,6,8,6/8/1999,ND,0,0,0,TRUE,TRUE
1999,6,8,6/8/1999,SD,0,0,0,TRUE,TRUE
1999,6,9,6/9/1999,ND,0,0,0,TRUE,TRUE
1999,6,9,6/9/1999,MN,0,0,0,TRUE,TRUE
1999,6,9,6/9/1999,MN,0,0,0,TRUE,TRUE
1999,6,9,6/9/1999,CO,0,0,0,TRUE,TRUE
1999,6,9,6/9/1999,MN,0,0,0,TRUE,TRUE
1999,6,9,6/9/1999,NE,0,0,0,TRUE,TRUE
1999,6,10,6/10/1999,IA,0,0,0,TRUE,TRUE
1999,6,10,6/10/1999,IA,0,0,0,TRUE,TRUE
1999,6,10,6/10/1999,IA,0,0,0,TRUE,TRUE
1999,6,10,6/10/1999,TX,0,0,0,TRUE,TRUE
1999,6,10,6/10/1999,NE,0,0,0,TRUE,TRUE
1999,6,10,6/10/1999,NE,0,0,0,TRUE,TRUE
1999,6,10,6/10/1999,NE,0,0,0,TRUE,TRUE
1999,6,10,6/10/1999,NE,0,0,0,TRUE,TRUE
1999,6,11,6/11/1999,TX,0,0,0,TRUE,TRUE
1999,6,11,6/11/1999,TX,1,0,0,TRUE,TRUE
1999,6,11,6/11/1999,TX,1,0,0,TRUE,TRUE
1999,6,11,6/11/1999,TX,0,0,0,TRUE,TRUE
1999,6,11,6/11/1999,TX,0,0,0,TRUE,TRUE
1999,6,12,6/12/1999,IA,0,0,0,TRUE,TRUE
1999,6,12,6/12/1999,IL,0,0,0,TRUE,TRUE
1999,6,12,6/12/1999,IL,0,0,0,TRUE,TRUE
1999,6,12,6/12/1999,WY,0,0,0,TRUE,TRUE
1999,6,12,6/12/1999,WY,0,0,0,TRUE,TRUE
1999,6,12,6/12/1999,WY,0,0,0,TRUE,TRUE
1999,6,12,6/12/1999,WY,0,0,0,TRUE,TRUE
1999,6,13,6/13/1999,ND,1,0,0,TRUE,TRUE
1999,6,13,6/13/1999,ND,1,0,0,TRUE,TRUE
1999,6,13,6/13/1999,ND,0,0,0,TRUE,TRUE
1999,6,13,6/13/1999,ND,0,0,0,TRUE,TRUE
1999,6,15,6/15/1999,TX,0,0,0,TRUE,TRUE
1999,6,15,6/15/1999,SC,0,0,0,TRUE,TRUE
1999,6,17,6/17/1999,CO,0,0,0,TRUE,TRUE
1999,6,17,6/17/1999,WY,0,0,0,TRUE,TRUE
1999,6,17,6/17/1999,WY,0,0,0,TRUE,TRUE
1999,6,18,6/18/1999,MT,0,0,0,TRUE,TRUE
1999,6,18,6/18/1999,KS,0,0,0,TRUE,TRUE
1999,6,18,6/18/1999,KS,1,0,0,TRUE,TRUE
1999,6,18,6/18/1999,OK,0,0,0,TRUE,TRUE
1999,6,18,6/18/1999,OK,0,0,0,TRUE,TRUE
1999,6,20,6/20/1999,FL,0,0,0,TRUE,TRUE
1999,6,20,6/20/1999,MT,2,0,0,TRUE,TRUE
1999,6,20,6/20/1999,ND,0,0,0,TRUE,TRUE
1999,6,20,6/20/1999,ND,0,0,0,TRUE,TRUE
1999,6,20,6/20/1999,SD,1,0,0,TRUE,TRUE
1999,6,21,6/21/1999,MT,0,0,0,TRUE,TRUE
1999,6,21,6/21/1999,MT,0,0,0,TRUE,TRUE
1999,6,21,6/21/1999,MT,0,0,0,TRUE,TRUE
1999,6,21,6/21/1999,MT,1,0,0,TRUE,TRUE
1999,6,22,6/22/1999,SD,0,0,0,TRUE,TRUE
1999,6,22,6/22/1999,KS,3,0,0,TRUE,TRUE
1999,6,22,6/22/1999,KS,0,0,0,TRUE,TRUE
1999,6,22,6/22/1999,KS,0,0,0,TRUE,TRUE
1999,6,22,6/22/1999,KS,0,0,0,TRUE,TRUE
1999,6,23,6/23/1999,AR,1,0,0,TRUE,TRUE
1999,6,23,6/23/1999,NE,0,0,0,TRUE,TRUE
1999,6,24,6/24/1999,FL,0,0,0,TRUE,TRUE
1999,6,24,6/24/1999,TX,0,0,0,TRUE,TRUE
1999,6,24,6/24/1999,TX,0,0,0,TRUE,TRUE
1999,6,25,6/25/1999,ND,1,0,0,TRUE,TRUE
1999,6,25,6/25/1999,ND,1,0,0,TRUE,TRUE
1999,6,26,6/26/1999,MN,0,0,0,TRUE,TRUE
1999,6,26,6/26/1999,MN,0,0,0,TRUE,TRUE
1999,6,26,6/26/1999,NE,0,0,0,TRUE,TRUE
1999,6,26,6/26/1999,NE,1,0,0,TRUE,TRUE
1999,6,26,6/26/1999,NE,0,0,0,TRUE,TRUE
1999,6,26,6/26/1999,NE,0,0,0,TRUE,TRUE
1999,6,26,6/26/1999,CO,1,0,0,TRUE,TRUE
1999,6,26,6/26/1999,WY,0,0,0,TRUE,TRUE
1999,6,26,6/26/1999,CO,1,0,0,TRUE,TRUE
1999,6,26,6/26/1999,CO,1,0,0,TRUE,TRUE
1999,6,26,6/26/1999,CO,1,0,0,TRUE,TRUE
1999,6,27,6/27/1999,FL,0,0,0,TRUE,TRUE
1999,6,27,6/27/1999,WY,0,0,0,TRUE,TRUE
1999,6,27,6/27/1999,NE,1,0,0,TRUE,TRUE
1999,6,27,6/27/1999,NE,0,0,0,TRUE,TRUE
1999,6,27,6/27/1999,NE,0,0,0,TRUE,TRUE
1999,6,27,6/27/1999,SD,1,0,0,TRUE,TRUE
1999,6,27,6/27/1999,NE,0,0,0,TRUE,TRUE
1999,6,27,6/27/1999,CO,0,0,0,TRUE,TRUE
1999,6,27,6/27/1999,NE,0,0,0,TRUE,TRUE
1999,6,27,6/27/1999,CO,1,1,0,TRUE,TRUE
1999,6,28,6/28/1999,CO,0,0,0,TRUE,TRUE
1999,6,28,6/28/1999,MO,1,0,0,TRUE,TRUE
1999,6,28,6/28/1999,GA,0,0,0,TRUE,TRUE
1999,6,28,6/28/1999,NM,0,0,0,TRUE,TRUE
1999,6,28,6/28/1999,NM,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,MT,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,CO,1,0,0,TRUE,TRUE
1999,6,29,6/29/1999,CO,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,CO,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,NE,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,SD,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,SD,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,NE,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,OK,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,NE,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,NE,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,OK,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,TX,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,TX,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,NE,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,TX,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,TX,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,TX,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,TX,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,TX,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,TX,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,TX,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,TX,0,0,0,TRUE,TRUE
1999,6,29,6/29/1999,TX,0,0,0,TRUE,TRUE
1999,6,30,6/30/1999,KS,0,0,0,TRUE,TRUE
1999,6,30,6/30/1999,NE,0,0,0,TRUE,TRUE
1999,6,30,6/30/1999,KS,0,0,0,TRUE,TRUE
1999,6,30,6/30/1999,KS,0,0,0,TRUE,TRUE
1999,6,30,6/30/1999,KS,0,0,0,TRUE,TRUE
1999,6,30,6/30/1999,MT,0,0,0,TRUE,TRUE
1999,6,30,6/30/1999,WI,0,0,0,TRUE,TRUE
1999,6,30,6/30/1999,NE,0,0,0,TRUE,TRUE
1999,7,1,7/1/1999,OH,0,0,0,TRUE,TRUE
1999,7,1,7/1/1999,MI,0,0,0,TRUE,TRUE
1999,7,1,7/1/1999,OH,1,0,0,TRUE,TRUE
1999,7,1,7/1/1999,OH,0,0,0,TRUE,TRUE
1999,7,1,7/1/1999,PA,0,0,0,TRUE,TRUE
1999,7,1,7/1/1999,PA,1,0,0,TRUE,TRUE
1999,7,1,7/1/1999,PA,0,0,0,TRUE,TRUE
1999,7,1,7/1/1999,KY,1,0,0,TRUE,TRUE
1999,7,2,7/2/1999,SD,0,0,0,TRUE,TRUE
1999,7,2,7/2/1999,IA,1,0,0,TRUE,TRUE
1999,7,2,7/2/1999,NE,1,1,0,TRUE,TRUE
1999,7,2,7/2/1999,KS,0,0,0,TRUE,TRUE
1999,7,2,7/2/1999,KS,1,0,0,TRUE,TRUE
1999,7,2,7/2/1999,NE,0,0,0,TRUE,TRUE
1999,7,2,7/2/1999,IA,2,0,0,TRUE,TRUE
1999,7,3,7/3/1999,MI,1,2,0,TRUE,TRUE
1999,7,4,7/4/1999,CO,0,0,0,TRUE,TRUE
1999,7,5,7/5/1999,KS,0,0,0,TRUE,TRUE
1999,7,6,7/6/1999,NH,2,0,0,TRUE,TRUE
1999,7,6,7/6/1999,AZ,0,0,0,TRUE,TRUE
1999,7,6,7/6/1999,KS,0,0,0,TRUE,TRUE
1999,7,6,7/6/1999,KS,0,0,0,TRUE,TRUE
1999,7,6,7/6/1999,KS,0,0,0,TRUE,TRUE
1999,7,7,7/7/1999,MT,0,0,0,TRUE,TRUE
1999,7,7,7/7/1999,MT,0,0,0,TRUE,TRUE
1999,7,8,7/8/1999,WI,1,3,0,TRUE,TRUE
1999,7,8,7/8/1999,MN,2,2,0,TRUE,TRUE
1999,7,9,7/9/1999,MN,0,0,0,TRUE,TRUE
1999,7,9,7/9/1999,MN,0,0,0,TRUE,TRUE
1999,7,9,7/9/1999,WI,0,0,0,TRUE,TRUE
1999,7,9,7/9/1999,MN,0,0,0,TRUE,TRUE
1999,7,9,7/9/1999,WI,0,0,0,TRUE,TRUE
1999,7,9,7/9/1999,FL,0,0,0,TRUE,TRUE
1999,7,9,7/9/1999,FL,0,0,0,TRUE,TRUE
1999,7,9,7/9/1999,FL,0,0,0,TRUE,TRUE
1999,7,9,7/9/1999,OH,1,0,0,TRUE,TRUE
1999,7,9,7/9/1999,OH,1,0,0,TRUE,TRUE
1999,7,9,7/9/1999,OH,0,0,0,TRUE,TRUE
1999,7,9,7/9/1999,OH,0,0,0,TRUE,TRUE
1999,7,9,7/9/1999,OH,0,0,0,TRUE,TRUE
1999,7,9,7/9/1999,PA,1,0,0,TRUE,TRUE
1999,7,12,7/12/1999,AL,0,0,0,TRUE,TRUE
1999,7,12,7/12/1999,TX,1,0,0,TRUE,TRUE
1999,7,12,7/12/1999,CA,0,0,0,TRUE,TRUE
1999,7,13,7/13/1999,FL,0,0,0,TRUE,TRUE
1999,7,13,7/13/1999,NV,0,0,0,TRUE,TRUE
1999,7,13,7/13/1999,ND,1,0,0,TRUE,TRUE
1999,7,13,7/13/1999,ND,1,0,0,TRUE,TRUE
1999,7,13,7/13/1999,ND,1,0,0,TRUE,TRUE
1999,7,13,7/13/1999,ND,0,0,0,TRUE,TRUE
1999,7,13,7/13/1999,ND,0,0,0,TRUE,TRUE
1999,7,13,7/13/1999,ND,0,0,0,TRUE,TRUE
1999,7,14,7/14/1999,MN,2,0,0,TRUE,TRUE
1999,7,15,7/15/1999,MN,0,0,0,TRUE,TRUE
1999,7,15,7/15/1999,MN,0,0,0,TRUE,TRUE
1999,7,15,7/15/1999,FL,0,0,0,TRUE,TRUE
1999,7,16,7/16/1999,IA,0,0,0,TRUE,TRUE
1999,7,17,7/17/1999,WY,0,0,0,TRUE,TRUE
1999,7,19,7/19/1999,FL,0,0,0,TRUE,TRUE
1999,7,19,7/19/1999,CO,0,0,0,TRUE,TRUE
1999,7,19,7/19/1999,NE,0,0,0,TRUE,TRUE
1999,7,19,7/19/1999,NE,1,0,0,TRUE,TRUE
1999,7,20,7/20/1999,ID,1,0,0,TRUE,TRUE
1999,7,20,7/20/1999,IA,1,0,0,TRUE,TRUE
1999,7,20,7/20/1999,MT,0,0,0,TRUE,TRUE
1999,7,21,7/21/1999,MT,0,0,0,TRUE,TRUE
1999,7,21,7/21/1999,MT,1,0,0,TRUE,TRUE
1999,7,22,7/22/1999,FL,0,0,0,TRUE,TRUE
1999,7,22,7/22/1999,SD,0,0,0,TRUE,TRUE
1999,7,22,7/22/1999,SD,0,0,0,TRUE,TRUE
1999,7,23,7/23/1999,MI,0,0,0,TRUE,TRUE
1999,7,23,7/23/1999,MI,0,0,0,TRUE,TRUE
